timestamp,ghi_wh_m2,temp_c,rh_pct,wind_ms,zenith_deg,solar_azimuth_deg,dni_wh_m2,dhi_wh_m2,kt,poa_global_wh_m2,t_cell_c,pv_dc_kw,pv_ac_kw,month,hour
2024-01-01 07:00:00,374.1,28.66,82.67,1.06,59.40818479175998,112.3132602785493,282.62697498784013,230.26591733598514,0.5205623208932186,359.77045064056796,39.90282658251775,269.98260315094245,222.8976371614181,1,7
2024-01-01 08:00:00,564.55,28.93,80.05,1.1,45.76669056438926,114.870341020762,405.2013753281573,281.88890833083116,0.5731133303566754,544.9418434193042,45.959432606853255,398.405614529575,328.92367535561715,1,8
2024-01-01 09:00:00,665.88,29.37,78.39,1.21,32.61521648009362,121.51868618924657,372.3347349388727,352.2589968226018,0.5598318515198655,648.0663006346978,49.622071894834306,466.2230096369537,384.91371675626897,1,9
2024-01-01 10:00:00,703.78,29.81,76.55,1.62,21.05412272659762,138.59650404800547,312.0697762381487,412.54353748448625,0.5340428472264666,688.7131416511953,51.33228567659985,491.70491834261423,405.9515805836623,1,10
2024-01-01 11:00:00,635.42,30.02,75.54,2.13,15.381247680130787,180.1044751548921,180.60898191073557,461.2800224918686,0.4666969473698089,625.9587195703656,49.581209986573924,450.40032006718576,371.85050424746856,1,11
2024-01-01 12:00:00,567.6,30.08,75.4,2.51,21.089251910051804,221.52399968332713,127.14166563138706,448.9741496272521,0.43080840152344446,560.4553915144992,47.5942309848281,406.8229194649242,335.8730023102414,1,12
2024-01-01 13:00:00,426.83,30.01,75.91,2.79,32.661164394101775,238.5433261500325,53.69309049113006,381.62703448839665,0.35903735066616016,423.07566544189893,43.23111454505934,312.99403521270347,258.40787547160795,1,13
2024-01-01 14:00:00,342.2,29.77,77.19,2.87,45.81689046454398,245.17168529388488,45.79536420818903,310.28275003143074,0.3477036719127748,338.98676048055376,40.3633362650173,253.88760231412192,209.60960447053904,1,14
2024-01-01 15:00:00,203.88,29.49,78.85,2.84,59.46136391937616,247.72112030290901,16.644524829052642,195.42259624142304,0.28414641519601735,202.384520323771,35.81451626011784,154.51654654917573,127.56886083099947,1,15
2024-01-01 16:00:00,84.18,29.13,81.34,2.6,73.24787023680267,248.16677252136986,5.436377377204073,82.61306282503358,0.20682362859565778,83.6123176251886,31.74288492578714,64.92301741518946,53.60044317798042,1,16
2024-01-01 17:00:00,10.98,28.65,84.37,2.3,87.00403947239901,247.14394112724585,2.812867975743982,10.832983906369568,0.14877159849264668,10.794256923768158,28.987320528867752,8.476432827341556,6.998142942253188,1,17
2024-01-01 18:00:00,0.0,28.38,85.63,2.08,100.58592153675765,244.72792941465258,0.0,0.0,0.0,0.0,28.38,0.0,0.0,1,18
2024-01-01 19:00:00,0.0,28.31,85.66,1.95,113.80486726849297,240.5921139028009,0.0,0.0,0.0,0.0,28.31,0.0,0.0,1,19
2024-01-01 20:00:00,0.0,28.24,85.68,1.86,126.33433140436331,233.89802106915914,0.0,0.0,0.0,0.0,28.24,0.0,0.0,1,20
2024-01-01 21:00:00,0.0,28.15,86.08,1.86,137.51583183720146,222.97382212244383,0.0,0.0,0.0,0.0,28.15,0.0,0.0,1,21
2024-01-01 22:00:00,0.0,28.04,86.77,1.89,145.96050790071286,205.2218895016018,0.0,0.0,0.0,0.0,28.04,0.0,0.0,1,22
2024-01-01 23:00:00,0.0,27.92,87.58,1.98,149.29941935697516,180.04664944923064,0.0,0.0,0.0,0.0,27.92,0.0,0.0,1,23
2024-01-02 00:00:00,0.0,27.78,88.5,2.08,145.98819636498135,154.84837020339208,0.0,0.0,0.0,0.0,27.78,0.0,0.0,1,0
2024-01-02 01:00:00,0.0,27.67,89.02,2.14,137.55973970220825,137.0597729830057,0.0,0.0,0.0,0.0,27.67,0.0,0.0,1,1
2024-01-02 02:00:00,0.0,27.58,89.3,2.12,126.38551352393655,126.1097661458689,0.0,0.0,0.0,0.0,27.58,0.0,0.0,1,2
2024-01-02 03:00:00,0.0,27.5,89.54,2.09,113.85866458902507,119.39886549693817,0.0,0.0,0.0,0.0,27.5,0.0,0.0,1,3
2024-01-02 04:00:00,0.0,27.44,89.65,2.15,100.63976411472868,115.2504122182502,0.0,0.0,0.0,0.0,27.44,0.0,0.0,1,4
2024-01-02 05:00:00,22.67,27.49,90.06,2.38,87.05613165029803,112.82261910429692,26.790663890614525,21.294096020068423,0.3125980429322872,21.218946181420645,28.153092068169393,16.71915736422231,13.803336319901938,1,5
2024-01-02 06:00:00,190.27,27.97,88.75,2.58,73.29651436784235,111.78622945476324,184.11455463250357,137.35201763801322,0.46880749721377185,180.60463374169478,33.61389480442796,139.15667358842416,114.88774971460298,1,6
2024-01-02 07:00:00,422.45,28.24,87.17,2.63,59.50441248114657,112.21332991493274,447.2941179336702,195.46075697239823,0.5895255208033046,400.4466885649948,40.753959017656086,299.41934013532034,247.20060721572045,1,7
2024-01-02 08:00:00,640.95,28.43,84.8,2.88,45.8508493242367,114.73350369501895,616.2608418910305,211.70671167228,0.6516653014581169,612.0047491529803,47.55514841103063,444.3178752623581,366.82883781660286,1,8
2024-01-02 09:00:00,755.83,28.6,83.82,3.29,32.67884539901132,121.30975942806614,572.6517677615373,273.823171335313,0.6359177188146442,729.4875858633059,51.39648705822831,520.6662300138604,429.8620394994431,1,9
2024-01-02 10:00:00,835.3,28.77,83.13,3.97,21.072520461468805,138.2395726634996,567.161447850471,306.06685859312717,0.633930339009561,809.6049456059498,54.07015455018593,570.9399384619433,471.3680131941803,1,10
2024-01-02 11:00:00,902.12,28.85,82.68,4.48,15.302293193827863,179.71527232028419,645.7794902192082,279.23542272487884,0.662339059278813,873.3182460821629,56.14119519006759,610.0977730795456,503.6967214544728,1,11
2024-01-02 12:00:00,763.2,28.84,82.19,4.36,20.960236504664895,221.48123905117185,419.54630726846506,371.41552901611817,0.5787758909878787,743.6816558897812,52.08005174655566,529.1744721835707,436.88644423475597,1,12
2024-01-02 13:00:00,689.45,28.86,81.35,3.86,32.535255798213115,238.6040585452631,420.47480637952486,334.9642281298595,0.5791396941144338,669.6457463172097,49.7864295724128,481.39608376358643,397.44060675521695,1,13
2024-01-02 14:00:00,538.83,28.95,80.07,3.33,45.699577888086466,245.25070448783737,340.21567763140473,301.2163765563044,0.5463540148728314,522.2107982074646,45.26908744398327,382.93773859443115,316.15339698356235,1,14
2024-01-02 15:00:00,374.02,28.95,79.36,2.8,59.35239390466744,247.8043744270072,280.58441753206927,230.99029294303557,0.5196028336915302,359.8518964153422,40.19537176297944,269.70769130014645,222.6706699374009,1,15
2024-01-02 16:00:00,170.43,28.84,80.04,2.28,73.14713394367867,248.2535827088731,108.81109570441104,138.8840333871819,0.4163080165525362,164.52164051187373,33.98130126599605,126.57171113753922,104.49760471515236,1,16
2024-01-02 17:00:00,21.42,28.47,82.26,1.94,86.91214920200763,247.23709977190154,15.933646599518395,20.5617010080916,0.28160180240348764,20.516725665991345,29.111147677062228,16.103110534773073,13.294728057508648,1,17
2024-01-02 18:00:00,0.0,28.24,82.24,1.97,100.50444951798208,244.8321802681266,0.0,0.0,0.0,0.0,28.24,0.0,0.0,1,18
2024-01-02 19:00:00,0.0,28.19,82.18,2.03,113.73685754101955,240.7145779905655,0.0,0.0,0.0,0.0,28.19,0.0,0.0,1,19
2024-01-02 20:00:00,0.0,28.14,82.33,2.04,126.2854160180585,234.0491828289778,0.0,0.0,0.0,0.0,28.14,0.0,0.0,1,20
2024-01-02 21:00:00,0.0,28.1,82.35,1.95,137.49630122173576,223.16623150813876,0.0,0.0,0.0,0.0,28.1,0.0,0.0,1,21
2024-01-02 22:00:00,0.0,28.05,82.23,1.79,145.98665817597077,205.45238510889763,0.0,0.0,0.0,0.0,28.05,0.0,0.0,1,22
2024-01-02 23:00:00,0.0,27.94,82.42,1.63,149.3820815055588,180.24789693510155,0.0,0.0,0.0,0.0,27.94,0.0,0.0,1,23
2024-01-03 00:00:00,0.0,27.82,82.67,1.5,146.1090143253225,154.94332602653517,0.0,0.0,0.0,0.0,27.82,0.0,0.0,1,0
2024-01-03 01:00:00,0.0,27.65,83.28,1.46,137.6915944432142,137.07208083793017,0.0,0.0,0.0,0.0,27.65,0.0,0.0,1,1
2024-01-03 02:00:00,0.0,27.5,83.92,1.52,126.51587331882675,126.08179791163832,0.0,0.0,0.0,0.0,27.5,0.0,0.0,1,2
2024-01-03 03:00:00,0.0,27.37,84.58,1.63,113.98376244685412,119.35123371355321,0.0,0.0,0.0,0.0,27.37,0.0,0.0,1,3
2024-01-03 04:00:00,0.0,27.32,84.64,1.6,100.75853089230098,115.19033120198621,0.0,0.0,0.0,0.0,27.32,0.0,0.0,1,4
2024-01-03 05:00:00,15.6,27.42,84.62,1.47,87.16802132725756,112.75099253774492,6.4869248608071075,15.279499018198065,0.22360615937292577,15.224977588955579,27.895780549654862,12.008802600831027,9.914467427246095,1,5
2024-01-03 06:00:00,138.3,28.07,83.34,1.46,73.40071610795252,111.70000258658041,42.68461717264308,126.10601266424797,0.3428447408625489,135.72821737288922,32.31150679290279,105.1434475792386,86.80643032141938,1,6
2024-01-03 07:00:00,258.5,28.59,79.57,1.59,59.59927204566731,112.10494614111987,55.72713895022304,230.2995754348333,0.3617606357166569,255.0294486404676,36.559670270014614,194.1033041924088,160.2516879412527,1,7
2024-01-03 08:00:00,435.7,29.09,77.32,1.91,45.932777174560115,114.58701923600626,144.9276004534095,334.9025836662513,0.4436484025449614,427.8956089148265,42.46173777858833,317.61070737905106,262.2194000121446,1,8
2024-01-03 09:00:00,556.7,29.49,76.19,2.27,32.7390986956842,121.08930816535603,183.94253104132676,401.97822525487635,0.4687071749572803,547.14536680487,46.58829271265219,398.91830831310995,329.34695534330365,1,9
2024-01-03 10:00:00,615.58,29.81,75.4,2.57,21.085820068275112,137.86975424573995,181.48784613047036,446.244108068806,0.4672321179714858,606.1422025005452,48.75194382814203,437.74607629369075,361.4031605880711,1,10
2024-01-03 11:00:00,633.65,30.04,74.67,2.8,15.216461161532525,179.32505141310045,177.8904135381839,461.99622382276647,0.46504853739472435,624.3689325349893,49.55152914171842,449.3155633238474,370.9549290801684,1,11
2024-01-03 12:00:00,581.7,30.11,74.49,2.98,20.826548056085386,221.45478562579788,140.7854773543475,450.11329975707514,0.4407522985550321,574.0105189767517,48.04782871802349,415.8312041165338,343.31024211861023,1,12
2024-01-03 13:00:00,499.73,30.05,74.77,3.07,32.40719620337598,238.67878246892576,112.30137072763772,404.91837508135575,0.4191877186024625,493.3316793466296,45.466614979582175,361.4496002319796,298.41278995152237,1,13
2024-01-03 14:00:00,376.33,29.85,75.69,3.03,45.58158143822524,245.34061947443416,71.52109640586706,326.27288656102405,0.38079116411630093,371.90768227797366,41.47211507118668,277.2277996642382,228.879271402795,1,14
2024-01-03 15:00:00,240.0,29.55,77.42,2.92,59.243725649359526,247.89664539516457,36.519225038535176,221.3245359456234,0.33236176244785803,237.47745558281818,36.97117048696307,180.43252667565488,148.96509402342068,1,15
2024-01-03 16:00:00,127.35,29.13,80.26,2.56,73.04748368977621,248.34834418617965,25.395983241007805,119.94506282554093,0.3093087911393625,125.66232215916475,33.0569475674739,97.04677755024133,80.12181954547923,1,16
2024-01-03 17:00:00,14.25,28.58,83.87,2.25,86.82205880968313,247.3376604274887,4.211345334670108,14.016535217812493,0.18203881652047446,13.981350676127793,29.016917208628993,10.97784896495642,9.06331210546802,1,17
2024-01-03 18:00:00,0.0,28.3,84.61,2.03,100.4255005855714,244.9436401508521,0.0,0.0,0.0,0.0,28.3,0.0,0.0,1,18
2024-01-03 19:00:00,0.0,28.26,83.71,1.72,113.6721708043919,240.84430891180023,0.0,0.0,0.0,0.0,28.26,0.0,0.0,1,19
2024-01-03 20:00:00,0.0,28.28,82.41,1.44,126.2407702600952,234.20776281435462,0.0,0.0,0.0,0.0,28.28,0.0,0.0,1,20
2024-01-03 21:00:00,0.0,28.29,81.42,1.19,137.48218806996448,223.36583351471302,0.0,0.0,0.0,0.0,28.29,0.0,0.0,1,21
2024-01-03 22:00:00,0.0,28.22,81.16,1.07,146.01945838251305,205.68804863452777,0.0,0.0,0.0,0.0,28.22,0.0,0.0,1,22
2024-01-03 23:00:00,0.0,28.09,81.52,1.07,149.47196813765976,180.44847679274082,0.0,0.0,0.0,0.0,28.09,0.0,0.0,1,23
2024-01-04 00:00:00,0.0,27.91,82.45,1.21,146.23605508770777,155.03128217070395,0.0,0.0,0.0,0.0,27.91,0.0,0.0,1,0
2024-01-04 01:00:00,0.0,27.76,83.23,1.45,137.82790699312002,137.07532135127886,0.0,0.0,0.0,0.0,27.76,0.0,0.0,1,1
2024-01-04 02:00:00,0.0,27.67,83.71,1.63,126.64915061689423,126.04502056200018,0.0,0.0,0.0,0.0,27.67,0.0,0.0,1,2
2024-01-04 03:00:00,0.0,27.57,84.23,1.74,114.11059921453462,119.29543282005133,0.0,0.0,0.0,0.0,27.57,0.0,0.0,1,3
2024-01-04 04:00:00,0.0,27.55,84.12,1.57,100.87810984664958,115.12253347211637,0.0,0.0,0.0,0.0,27.55,0.0,0.0,1,4
2024-01-04 05:00:00,21.23,27.7,83.54,1.19,87.27994071353721,112.67179599482071,28.67255888632447,19.869310464919977,0.31682645998395303,19.799257807752795,28.318726806492275,15.590066748775044,12.871159107788674,1,5
2024-01-04 06:00:00,185.7,28.31,82.69,0.84,73.50422693488828,111.60600633865852,174.8277361597749,136.05860698332816,0.46317202395601487,176.56333520346968,33.82760422510842,135.92239056202712,112.21752564800957,1,6
2024-01-04 07:00:00,418.2,28.78,79.29,0.78,59.69270731042385,111.9881780954948,440.44949313405453,195.93266275957967,0.5869059850985583,396.6790364233604,41.176219888230015,296.0675497860339,244.4333691033496,1,7
2024-01-04 08:00:00,638.47,29.13,76.51,1.26,46.01244058438683,114.43098322333879,614.590269108206,211.6357278606515,0.6510748719352913,609.8277633991291,48.187117606222785,441.5072025547396,364.50834642919307,1,8
2024-01-04 09:00:00,788.95,29.39,75.86,1.87,32.79597875716658,120.85744626263299,652.2338209323053,240.67923638977464,0.6646939863422774,759.4492340522432,53.122788564132605,537.8662946653459,444.0624128757095,1,9
2024-01-04 10:00:00,860.08,29.53,75.68,2.28,21.094074774773155,137.48703301164588,619.5576983167855,282.038392930361,0.6528682500817329,832.4403171844046,55.543759912012646,583.1280369653558,481.4305073185978,1,10
2024-01-04 11:00:00,804.97,29.57,75.49,2.54,15.123783177027349,178.93356679164467,449.9303152156121,370.6232850674719,0.5905442590186428,784.4518266035026,54.08411958135946,553.1667880170343,456.69450018686354,1,11
2024-01-04 12:00:00,786.53,29.5,75.51,2.66,20.68826227347085,221.44500776429118,462.75668338107016,353.6135220321918,0.595426168312981,765.3925588196628,53.41851746311446,541.3530427558283,446.9410720992118,1,12
2024-01-04 13:00:00,627.08,29.35,75.74,2.66,32.27709861729612,238.76765453845127,292.7283726200659,379.58537706987664,0.5252741663214184,612.8902262300239,48.50281956968825,443.1067628288331,365.8289433914846,1,13
2024-01-04 14:00:00,501.62,29.17,76.01,2.49,45.46301281437752,245.44147206687768,253.54199165969592,323.7933659470942,0.5065146082774654,488.98649745080917,44.450828045337786,359.8514992130684,297.09339775030924,1,14
2024-01-04 15:00:00,335.48,28.93,76.79,2.24,59.13546123051232,247.99792721937365,174.7628607459069,245.82489007681033,0.46313198366494884,326.36487554488633,39.1289023607777,245.72029223070837,202.86667326567283,1,15
2024-01-04 16:00:00,158.43,28.59,79.32,2.17,72.94900981998236,248.45102682892795,73.21432755507922,136.96190093486885,0.38265196815473407,154.33009161513544,33.412815362972985,119.01107810313547,98.25554608194864,1,16
2024-01-04 17:00:00,19.83,28.06,83.09,2.16,86.73384552962322,247.44557730336822,8.86467966542478,19.324941253872783,0.24649488207984174,19.30300546622524,28.66321892081954,15.178088419598375,12.531029799220416,1,17
2024-01-04 18:00:00,0.0,27.74,84.47,2.21,100.3491369010537,245.06225052270793,0.0,0.0,0.0,0.0,27.74,0.0,0.0,1,18
2024-01-04 19:00:00,0.0,27.62,84.62,2.27,113.61085106719334,240.98123689774113,0.0,0.0,0.0,0.0,27.62,0.0,0.0,1,19
2024-01-04 20:00:00,0.0,27.52,84.76,2.32,126.20041568367522,234.37368478788215,0.0,0.0,0.0,0.0,27.52,0.0,0.0,1,20
2024-01-04 21:00:00,0.0,27.39,84.92,2.31,137.47348780283755,223.57256326972836,0.0,0.0,0.0,0.0,27.39,0.0,0.0,1,21
2024-01-04 22:00:00,0.0,27.23,85.28,2.3,146.05888278149115,205.92885859777988,0.0,0.0,0.0,0.0,27.23,0.0,0.0,1,22
2024-01-04 23:00:00,0.0,26.99,85.97,2.38,149.5690461465944,180.6483566785074,0.0,0.0,0.0,0.0,26.99,0.0,0.0,1,23
2024-01-05 00:00:00,0.0,26.78,86.29,2.42,146.3692630345318,155.11211612617686,0.0,0.0,0.0,0.0,26.78,0.0,0.0,1,0
2024-01-05 01:00:00,0.0,26.67,86.05,2.36,137.9685928512288,137.06938548605183,0.0,0.0,0.0,0.0,26.67,0.0,0.0,1,1
2024-01-05 02:00:00,0.0,26.66,85.49,2.2,126.78524835492004,125.99937729463738,0.0,0.0,0.0,0.0,26.66,0.0,0.0,1,2
2024-01-05 03:00:00,0.0,26.7,84.83,2.04,114.23907730837242,119.23144602358494,0.0,0.0,0.0,0.0,26.7,0.0,0.0,1,3
2024-01-05 04:00:00,0.0,26.77,84.08,1.88,100.99840895751024,115.04702941877974,0.0,0.0,0.0,0.0,26.77,0.0,0.0,1,4
2024-01-05 05:00:00,15.62,27.06,83.77,1.72,87.39180690306054,112.58506055893709,8.417517902617417,15.236953802567719,0.24310643152827993,15.182641075318365,27.534457533603696,11.992920187205788,9.9013549065571,1,5
2024-01-05 06:00:00,149.55,27.99,81.11,1.66,73.6069762028722,111.50429095365452,66.66846816815459,130.73451484665983,0.37529605435670915,145.79637087644363,32.54613658988886,112.83366770141359,93.15547605428705,1,6
2024-01-05 07:00:00,322.05,28.57,77.37,1.41,59.7846641143522,111.86309733224557,159.16375326928463,241.95064032329023,0.45323240844794044,313.69168229567407,38.37286507173982,236.93566119158487,195.61408187977244,1,7
2024-01-05 08:00:00,549.3,29.11,74.52,1.27,46.08980906546387,114.26549236992766,375.022691366392,289.2105209605903,0.5609535310133712,531.3268538240969,45.713964182003025,388.86804309402595,321.04945637842775,1,8
2024-01-05 09:00:00,701.08,29.54,72.52,1.56,32.84949204180674,120.61428533802653,451.2192219130509,322.0114703597315,0.5910442072353229,680.2102483048193,50.7965702595256,486.7974622016761,401.89998479370377,1,9
2024-01-05 10:00:00,782.58,29.87,70.76,1.78,21.097342537649368,137.0913823012319,459.1835033949397,354.17546076516345,0.594078018990799,761.6753997829812,53.67235624321816,538.1067903603789,444.26096612152884,1,10
2024-01-05 11:00:00,817.78,30.14,69.2,1.85,15.024293952344383,178.54056541282407,474.023350748461,359.9606645445146,0.599686974584397,796.3794864096785,55.026858950302454,559.1812539211173,461.6600432372744,1,11
2024-01-05 12:00:00,666.08,30.34,68.07,1.91,20.545461697905605,221.45229766479025,248.09236010658708,433.76779754665745,0.5037908640373876,653.929092236376,50.77528413238675,468.03359117442244,386.4085328736031,1,12
2024-01-05 13:00:00,383.05,30.45,67.6,2.14,32.14508177292502,238.8708318353656,30.350028335287796,357.3525235294365,0.3204104088289064,380.44524696506227,42.33891396765819,282.53925543647057,233.2644092883501,1,13
2024-01-05 14:00:00,251.55,30.34,68.29,2.39,45.34398713133997,245.5532999727102,9.903080219410665,244.58963194740946,0.2534807242625796,250.22690693140927,38.15959084160654,189.17018692007687,156.17890632121544,1,14
2024-01-05 15:00:00,157.55,30.1,70.08,2.61,59.027704432911875,248.10820954231326,5.974238343876053,154.4755162815103,0.21682596131666984,156.7158615841185,34.997370674503706,120.05820252833912,99.12005200739678,1,15
2024-01-05 16:00:00,84.07,29.68,73.21,2.42,72.85180311214303,248.56159661153436,5.1822918447927115,82.54203115750421,0.20194399409166797,83.51973529523625,32.28999172797613,64.70527345687384,53.42067376599505,1,16
2024-01-05 17:00:00,10.88,29.06,77.44,2.03,86.64758600195778,247.56080129432672,2.206522998475732,10.750968530867366,0.13177233367303395,10.7280447865512,29.395251399579724,8.410469106937661,6.943683294687733,1,17
2024-01-05 18:00:00,0.0,28.76,78.69,1.8,100.27541915042971,245.187950191698,0.0,0.0,0.0,0.0,28.76,0.0,0.0,1,18
2024-01-05 19:00:00,0.0,28.6,79.6,1.97,113.55294008709612,241.12529039279156,0.0,0.0,0.0,0.0,28.6,0.0,0.0,1,19
2024-01-05 20:00:00,0.0,28.41,80.89,2.23,126.16437095170498,234.54687203007555,0.0,0.0,0.0,0.0,28.41,0.0,0.0,1,20
2024-01-05 21:00:00,0.0,28.25,81.44,2.21,137.47019259115476,223.78635735716264,0.0,0.0,0.0,0.0,28.25,0.0,0.0,1,21
2024-01-05 22:00:00,0.0,28.16,81.09,1.94,146.10490255298893,206.17479649605147,0.0,0.0,0.0,0.0,28.16,0.0,0.0,1,22
2024-01-05 23:00:00,0.0,28.09,80.36,1.6,149.67327965804566,180.84750329528745,0.0,0.0,0.0,0.0,28.09,0.0,0.0,1,23
2024-01-06 00:00:00,0.0,27.99,80.1,1.32,146.50857881523146,155.1856995874397,0.0,0.0,0.0,0.0,27.99,0.0,0.0,1,0
2024-01-06 01:00:00,0.0,27.91,80.19,1.19,138.11356339859657,137.05416217978458,0.0,0.0,0.0,0.0,27.91,0.0,0.0,1,1
2024-01-06 02:00:00,0.0,27.84,80.42,1.15,126.92406619864616,125.94481273900584,0.0,0.0,0.0,0.0,27.84,0.0,0.0,1,2
2024-01-06 03:00:00,0.0,27.79,80.53,1.02,114.36909704780689,119.15925934321733,0.0,0.0,0.0,0.0,27.79,0.0,0.0,1,3
2024-01-06 04:00:00,0.0,27.73,80.8,0.99,101.11933523526682,114.96383261476011,0.0,0.0,0.0,0.0,27.73,0.0,0.0,1,4
2024-01-06 05:00:00,8.0,27.74,81.83,1.01,87.50353705146071,112.49082046094333,2.150292078788425,7.906338195099732,0.13008584013926128,7.878061489688701,27.98618942155277,6.2116000434175245,5.128296995845508,1,5
2024-01-06 06:00:00,61.4,28.23,80.9,1.17,73.70889429799988,111.39490956445731,3.0539631146729485,60.54330925951216,0.15502908803616341,61.03302424242713,30.13728200757585,47.70352135292793,39.38402722897729,1,6
2024-01-06 07:00:00,127.93,28.59,78.13,1.51,59.87509028791304,111.72977774407147,4.1417209441767415,125.85132484621562,0.1805392839647021,127.28456315045744,32.5676425984518,98.4984062836101,81.32028422774849,1,7
2024-01-06 08:00:00,142.52,29.06,76.03,1.85,46.16485511081854,114.09064446734206,2.6993059916217836,140.65049908929402,0.1457495954334668,141.89418670137215,33.49419333441788,109.38431790534536,90.30769286265311,1,8
2024-01-06 09:00:00,167.98,29.55,73.74,2.01,32.89964898442406,120.35993486477189,2.5514902754705604,165.8377095900156,0.14170274305038835,167.27423707271936,34.77731990852248,128.26434520325174,105.89504339980463,1,9
2024-01-06 10:00:00,230.45,29.96,71.54,2.3,21.095686015930962,136.68276487499648,3.889159722926599,226.82148928235696,0.1749480831051819,229.47099803714042,37.13096868866064,174.2322685027136,143.84616087584035,1,10
2024-01-06 11:00:00,408.73,30.25,70.07,2.52,14.918031295636789,178.14578542321883,21.625319731431336,387.83355928333964,0.2995931228602726,406.4266463070359,42.950832697094874,301.04059978606995,248.5391191833793,1,11
2024-01-06 12:00:00,471.92,30.44,69.14,2.61,20.398235885457776,221.4770724046105,51.91819892653065,423.2574500356803,0.3566138821560987,468.19737225209144,45.07116788287786,343.62542340711457,283.6971495649138,1,12
2024-01-06 13:00:00,376.08,30.46,68.77,2.59,32.01127016103904,238.98847157676443,27.45973570785177,352.7956861519379,0.3141363933791468,373.62447444428017,42.135764826383756,277.7160577276883,229.28237725997943,1,13
2024-01-06 14:00:00,353.05,30.39,68.99,2.57,45.22462286822147,245.67613657428547,50.78736962478981,317.27897223697636,0.35503046769174484,349.63891237539616,41.31621601173113,260.80218148237367,215.3182810318477,1,14
2024-01-06 15:00:00,234.95,30.17,70.53,2.57,58.920560682555276,248.22747754772072,31.293784072777967,218.795334309882,0.3223596403438667,232.70639303589283,37.442074782371655,176.45774334303502,145.6835129040097,1,15
2024-01-06 16:00:00,111.18,29.75,73.45,2.29,72.75595471967753,248.6800155914392,12.121884266902763,107.58656052135599,0.2656388398371134,110.20264107823213,33.19383253369475,85.05938908186447,70.22503162598731,1,16
2024-01-06 17:00:00,14.8,29.08,77.67,1.99,86.56335623466424,247.68328000562764,3.885690093762588,14.567073123195618,0.1748700276309187,14.549061407474515,29.534658168983576,11.399558738806128,9.41147569475834,1,17
2024-01-06 18:00:00,0.0,28.65,80.31,1.91,100.20440653079768,245.32067535933152,0.0,0.0,0.0,0.0,28.65,0.0,0.0,1,18
2024-01-06 19:00:00,0.0,28.41,81.16,1.91,113.49847738491573,241.2763961010558,0.0,0.0,0.0,0.0,28.41,0.0,0.0,1,19
2024-01-06 20:00:00,0.0,28.21,81.93,1.94,126.13265187589195,234.727247361038,0.0,0.0,0.0,0.0,28.21,0.0,0.0,1,20
2024-01-06 21:00:00,0.0,28.03,82.88,1.99,137.47229140516447,224.00715379326596,0.0,0.0,0.0,0.0,28.03,0.0,0.0,1,21
2024-01-06 22:00:00,0.0,27.85,83.9,1.95,146.157485834297,206.42584679973095,0.0,0.0,0.0,0.0,27.85,0.0,0.0,1,22
2024-01-06 23:00:00,0.0,27.67,85.02,1.91,149.78463006392414,181.04588224489484,0.0,0.0,0.0,0.0,27.67,0.0,0.0,1,23
2024-01-07 00:00:00,0.0,27.52,85.71,1.86,146.65393933515892,155.25189822685059,0.0,0.0,0.0,0.0,27.52,0.0,0.0,1,0
2024-01-07 01:00:00,0.0,27.42,86.08,1.85,138.26272588574406,137.02953834380548,0.0,0.0,0.0,0.0,27.42,0.0,0.0,1,1
2024-01-07 02:00:00,0.0,27.37,86.18,1.89,127.06550056665472,125.8812730318583,0.0,0.0,0.0,0.0,27.37,0.0,0.0,1,2
2024-01-07 03:00:00,0.0,27.39,85.88,1.86,114.50055669955111,119.07886165678693,0.0,0.0,0.0,0.0,27.39,0.0,0.0,1,3
2024-01-07 04:00:00,0.0,27.49,84.7,1.67,101.24079476612374,114.87295981860598,0.0,0.0,0.0,0.0,27.49,0.0,0.0,1,4
2024-01-07 05:00:00,9.45,27.74,83.25,1.24,87.61504840894281,112.38911304484772,3.287568999804713,9.313193607493126,0.16085407702160343,9.279909084469727,28.029997158889678,7.315614480077895,6.0397713147523096,1,5
2024-01-07 06:00:00,62.1,28.33,81.61,0.92,73.80991264883231,111.27791813159737,3.1622352981934085,61.21828985989132,0.1577581213291612,61.72603108526195,30.258938471414435,48.22120683463711,39.811428362676395,1,6
2024-01-07 07:00:00,121.45,28.7,78.61,0.97,59.96393563231961,111.58829548526586,3.753038745041825,119.57143517016735,0.17186449200243867,120.8461881593327,32.476443379979145,93.55128716154458,77.2359426805712,1,7
2024-01-07 08:00:00,254.65,29.04,76.07,1.62,46.23755413458936,113.90653833333155,11.168556899706976,246.92504478162024,0.26078136250532247,253.26513287973805,36.954535402491814,192.4412629828804,158.87950671866602,1,8
2024-01-07 09:00:00,432.8,29.33,75.47,2.38,32.94646390354229,120.09450227022018,58.45417596128631,383.74647709626515,0.3653123636831264,428.8975246319715,42.73304764474911,317.98295717338146,262.5267294423437,1,9
2024-01-07 10:00:00,514.08,29.59,74.75,2.95,21.08917254812706,136.26113319265693,80.43858027536793,439.0290712763672,0.39027507250927496,509.10517283887276,45.499536651214775,372.95287480683277,307.90989344052116,1,10
2024-01-07 11:00:00,530.53,29.84,73.6,3.33,14.805036089137555,177.74895489040185,78.89642891591048,454.2528589828925,0.38869116175399593,525.5931140831073,46.2647848150971,383.7475197260128,316.82195228579616,1,11
